"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
121.0,11324.505173140325,31909.05224511289,123.45345230969329,1331.5900952274576,15.719762461785495,7.455409630724373,5.611059510357603
121.0,12569.088368003506,6711.945943369297,113.800798481187,2352.65781983931,21.49865459046584,16.585361578831627,5.301160328010093
121.0,16012.716340290328,14489.583130771596,109.45476637624112,5748.893316031507,37.54028892577895,35.310234414718636,4.084561398311955
121.0,17058.523013692848,14491.121436957417,111.67592189264444,3629.4727534758767,30.73871011307554,20.94437818454053,4.181783567066389
121.0,17243.00686605195,30035.79018971305,122.5905065464361,2915.085193296866,23.557273064754305,18.351345843065683,5.416007475787772
121.0,20450.490831909374,6425.508429571941,122.90841682769937,8452.011412905274,40.686288639139065,50.528289896032696,4.86475215226325
121.0,26340.57493816306,31336.776922238325,124.22673355110209,2338.621863317154,20.290673951104505,16.206394620784614,6.122420356055321
121.0,28686.414064416484,28663.457606443833,121.68536963914825,3484.508534830725,25.54987155467315,17.28567278967937,4.345917101257457
121.0,30488.68184430035,9999.465365823853,121.79729015678703,4955.493081103613,28.008974557146487,26.37995597050142,4.450811989802084
121.0,33396.53188895701,26229.80312965982,119.59714056855866,1302.0852395179481,17.967759731163053,11.253237090187561,7.2391712887634
121.0,33628.923271155436,25211.11208390205,120.49723779825874,1584.921143743392,18.83431041062662,8.841424886970172,5.213426912876244
122.0,5929.244507738103,24002.347822355274,116.99808498085565,2807.497507560876,21.51208424488161,13.465752642919846,4.082792992401293
122.0,9543.307827337285,25162.523354254303,117.03172016470337,3829.3475799669213,25.77887983997199,23.45188704945882,4.751352295788184
122.0,11312.974943689756,31902.020831641785,121.40352349622738,1334.689143691774,16.255755078249916,7.528080375922902,5.485459591263015
122.0,12568.48273941862,6721.404422182097,109.24738981825371,2308.724845483431,21.472223689833005,15.042863272958435,4.654276351800805
122.0,16008.61500959194,14492.015107615664,112.86327658756403,5629.539600176391,35.556878608097875,38.78375828919088,4.793044470261856
122.0,17059.57345701181,14485.256859580164,118.94019478232734,3746.830770293674,24.18344107279199,19.182743992154087,4.242294488119962
122.0,17246.70769602558,30036.47395916569,115.44102989773235,2954.4066705533605,24.58738258860078,19.166301727158483,4.97406670748612
122.0,20448.477510604353,6422.482837730744,121.93778745776378,8051.705850425433,39.749593422269875,46.47224645081207,4.649367868287182
122.0,26339.42484820359,31336.687294981803,123.36902413043084,2377.270781631615,19.92144145945744,16.356234913165135,6.001901803824207
122.0,28685.75620439152,28664.21464261512,117.3542737165338,3135.1797697974243,25.75425423210112,18.07566033692592,4.635013481287645
122.0,33403.42507775652,26221.588245089908,124.09328851812184,1251.023487036988,17.080582054763074,10.19480047421387,7.416233947880926
123.0,5930.373542487471,24004.594170056873,116.23148654770993,3125.337612557274,20.016174910394323,14.717732313111222,3.922355694944138
123.0,9554.188501553128,25168.440661565328,113.19965876676935,3726.24899259796,27.11271394137514,22.313248362104932,4.401906052220143
123.0,11330.613438774913,31903.612138779437,123.36193124531795,1422.7967364827155,16.147168862150185,10.290712729988666,6.6036624416548735
123.0,12581.61556495262,6717.408977724728,110.84884752308866,2425.9533478196286,21.849134667335555,13.557181189527416,4.240650970640922
123.0,16016.916833814203,14485.661739289388,109.67683307859573,5717.960240163103,36.15979856022729,34.28087952325992,4.01662317644209
123.0,17063.78026340847,14491.437471944784,114.73325343463046,3504.319816118948,26.367528407387077,20.994076391384905,4.537935015536049
123.0,17251.21451096587,30041.469194469097,117.29192613157757,3237.937860118376,24.699424121422766,18.756924616241776,4.6320641080813445
123.0,20458.92562045935,6424.088696234079,123.49613065820915,8249.811924883834,33.74185479817553,44.02482712564521,4.431406042547305
123.0,21538.914554587813,14237.219258160592,124.47487981121917,5105.338601868697,27.17100136295004,31.55194361358024,5.261232078515766
123.0,26334.80038661708,31335.95673420375,121.82394614287139,2413.884835961975,19.648666209209388,14.455771676246533,5.25097558581478
123.0,28690.97617881112,28659.43883392319,113.93447283744597,3229.5434978444423,25.74041643255879,15.778893465512635,3.8738607440108863
123.0,30498.203485720893,10001.63225863628,121.30003616834743,4840.268753416742,28.892781773252523,26.56803984307408,4.541446138501834
123.0,33418.714521841874,26238.86267805781,105.68043454263069,1240.3386432619018,17.930580101655227,12.095532178504023,6.428120600053771
123.0,33633.32056939104,25200.62897816878,123.72518963244306,1669.8437448584218,18.588637905136142,11.539086699079744,6.287005146340816
124.0,5921.321098279708,24003.90383197867,116.03633814152855,3000.226654163693,20.538365318162842,12.67691950834043,3.6598742465904817
124.0,9550.36018895326,25161.228600401704,114.19304804976437,3953.605237795243,26.78999301189761,24.765764611394623,4.61727466548438
124.0,11322.217643099622,31904.52075837664,119.32020834979535,1375.0223538418911,15.895883845496007,7.568413370992098,5.2276383019085815
124.0,12565.255961595565,6710.863649558821,116.53911114159868,2429.8541507762247,20.614285917193488,13.119112400887671,4.50273430769547
124.0,16005.165078622855,14488.321735235611,115.64687986788242,6039.226431303888,36.25666603129251,34.294970888021645,4.213291024786707
124.0,17053.659629177848,14485.215449803236,113.65934282632182,3813.4199503880254,28.364625915837127,21.225098935319206,4.171694006664342
124.0,17241.20044097018,30036.036555235598,121.41159464346873,3151.424067234599,23.463318327696072,16.43262870661806,4.550539018610344
124.0,20448.92907664194,6424.71207463959,121.86077213109584,8146.319553654216,38.37963313995841,53.7583823465856,5.250827204597318
124.0,21538.943711546748,14234.829257756566,126.35717476184895,5152.3555303285,26.571218189020318,28.639345783101625,4.928415426291364
124.0,26338.038169673753,31336.348774357062,120.55117873232031,2217.9446096877477,20.90016362979684,13.379441677206252,5.237773968522358
124.0,28688.229561703738,28663.62905347132,115.06248767900304,3458.2133611423333,25.49901548933745,19.578588770933475,4.366005549378662
124.0,33405.871917694516,26233.40149917507,114.50857133563768,1159.178150264923,17.60432898928473,7.664533557907524,5.662686072395072
125.0,5920.325520555816,24000.904885337917,114.94278144741594,2635.9109002610617,19.90098062884998,11.7138288547574,3.810195297671584
125.0,9537.662567710797,25160.659805035022,119.72739905179469,3898.6316133114715,23.873471779738985,20.347277378247576,4.339189427103416
125.0,11320.516580377596,31904.85397335137,122.72993428967905,1145.3869580896169,15.27795302209588,6.379253808538847,5.712635897611676
125.0,12565.613502249538,6717.914244551442,114.97879639999196,2524.6108951872056,20.650584209421922,16.04179176356067,4.93922056464007
125.0,16003.30576511401,14488.371790041516,114.5590880793665,5673.216548133325,35.87935154480661,28.064596802125834,3.7026764793919837
125.0,17054.976185637293,14490.634849450922,114.556622028158,3522.8511151148336,30.115175796712034,20.41841186905878,4.404706869045944
125.0,17243.35974127848,30029.31782859289,119.40793386019557,2990.79118426553,23.77577542176942,14.819807050804068,4.285205501033647
125.0,20444.365247251273,6423.366366227173,123.64679616501682,8201.673151072535,37.97182259424316,46.73189338538019,4.714815587740904
125.0,24318.31885045663,3369.4683375698373,120.2456879513451,1074.9329989365951,15.045978751546615,7.779664232206326,6.590221837629633
125.0,28682.33018420253,28653.899989737187,119.93054176049539,3353.0557515191385,27.330679778948003,20.67856826592908,5.053777415897899
125.0,33620.382205698406,25207.11970651185,126.70125248635082,1625.7222405414618,16.927300075069535,9.928310698125877,6.002490392960208
126.0,5928.965024074108,24009.054976840955,114.13022070483179,2828.5747890621565,21.31553589202882,17.498883473731166,4.71462037091452
126.0,9546.599204734483,25156.04069039226,111.18919009070599,3674.7403013933445,24.992063212856245,21.462094378051347,4.1837851557164445
126.0,12567.112177908031,6714.731841972483,109.29159846245973,2421.6866751842445,21.94538887643359,15.802928206556054,4.635170747594251
126.0,16006.489876276419,14490.272932863329,112.30733492429891,5781.970665545063,36.37676143730473,27.938916159999412,3.498423222019343
126.0,17052.794897862954,14495.975812413648,112.00484474211767,3280.2151277453304,29.74222616320595,16.203183073751234,3.7843044342171877
126.0,17240.0820693561,30033.546187195356,120.1488928879456,3082.140163338335,23.19102096731555,17.196969987705458,4.718804748530438
126.0,20444.13485436855,6420.294327106319,122.82487339458122,7853.834860272415,37.813441923290355,43.84112486136141,4.578575995487577
126.0,26332.74996624394,31336.975646977342,114.26868180349607,2085.565508205057,21.24476921991183,11.716242885192388,4.583594070777538
126.0,28685.251094985386,28657.69486786505,117.74171818609018,3416.7698234199233,25.766046119072005,17.15764569371849,4.151126041977546
126.0,33400.43448204109,26235.453212730732,123.84908442709433,1205.8151062811362,17.17355472348901,8.72868301028817,6.804533182418502
127.0,5928.6399670756955,23998.915717796746,109.60403022104073,2577.6122235531666,23.12452004681387,15.352256429121748,4.317317550918724
127.0,9551.860973015391,25160.327231318297,113.38032456186056,3752.329789430621,25.883457824230586,21.190223920589514,4.208569380342284
127.0,11326.765853182473,31904.468015616352,123.80099177168096,1363.2756058653888,17.81160320729571,7.968357742192625,5.766684553463482
127.0,12576.408450306893,6718.141898506834,116.82976615063718,2813.890873676886,21.87901985015966,16.660834004537385,4.751319327157409
127.0,16009.03424716782,14483.12425869642,117.99278324176308,5676.083528951293,37.178575188316515,28.485746316591655,3.953591382880949
127.0,17057.694681271532,14483.76690175333,116.63052900189741,3796.5292116924998,27.307557492908696,20.67020100271642,4.294211173303145
127.0,17252.20827039592,30039.6163794043,116.06506735254034,3117.397623898482,24.41942614510982,19.483114454215965,4.8483456790359725
127.0,20448.44896998863,6419.603228579431,125.81966181430934,7870.302439877079,37.497486861052536,39.5271807212076,4.358438865757814
127.0,24320.681630255607,3369.554700496164,119.9664096283576,1011.8924909269704,17.587901751835705,6.396643863205242,6.091530293739301
127.0,26333.563675105477,31334.81838360063,123.75610883760167,2289.876338130362,19.976055749765322,12.149975514503108,4.966934472170893
127.0,28689.604171795512,28660.164931501087,113.00641998170822,3257.0723601411205,27.559872427700515,17.82443927953012,4.1482313019921495
127.0,30493.26218127925,9994.866266033305,119.62736998740316,4731.855161540657,32.84685136126049,24.74082638830299,4.259689865636887
127.0,33420.54610002687,26235.277264236833,121.74448181275052,1236.547644003166,19.19328359082034,8.531941908169687,6.3684126167939015
127.0,33628.36330476919,25205.96568676202,126.75791326782131,1620.386621885981,18.588947631168637,10.606699905236795,6.320381361266752
128.0,5927.724618738432,23999.39334759854,117.12432425493301,2755.228321728671,20.220428426212973,17.029278470349904,4.946332754294293
128.0,9544.910515917543,25162.382774314974,115.90792043910932,3875.431477532587,27.043272648246884,22.519434984291422,4.466294912800403
128.0,11328.52509762478,31905.108495812252,116.46120954921565,1272.6020081277113,15.996269800903336,8.48904316698605,5.756666186937132
128.0,12575.888385255455,6712.809436195294,112.48027940882896,2641.322359788044,22.202799688831004,18.286102518289834,5.05762913803711
128.0,16012.101309312256,14490.25862632204,110.40209742677584,5768.455827515324,35.60241336206171,38.59074468725699,4.473176666168696
128.0,17058.751632375395,14491.038598732817,113.77052679179585,3583.3645694974957,28.63250747494416,18.150631549349036,3.913178964236291
128.0,17245.67977218601,30033.31337034694,113.19994625713682,3144.674258667261,23.71597645773623,18.923098232293277,4.495172195315046
128.0,20449.31154230417,6416.243675899711,121.44786349794035,7880.836694235058,37.28830187009638,44.52574403257204,4.52997004834231
128.0,21537.37926089095,14240.657025977956,124.66161557637632,4898.272591626458,28.121507655190292,27.134828871083165,4.80931979994678
128.0,24044.474591164766,6771.341622256377,126.46968490892127,5742.471943340489,25.58997665529127,36.32840152521062,5.501869738247987
128.0,26338.729352746715,31336.586211362694,118.39330872570135,2071.8634927980265,19.74054738713266,11.591581222399611,4.855019217467452
128.0,28688.720466990842,28657.848646988943,119.83834712391625,3259.981279773235,24.569764758213932,16.341775394575343,4.29992925079305
128.0,30491.142220385398,10000.183173095114,121.76120047706263,4713.4639209735315,29.557547822969198,26.486883113915923,4.674603698602543
128.0,33414.04114358553,26227.182542566334,125.74276550783571,1239.8879107673934,16.567340006510747,7.632001576634117,6.219782955549696
128.0,33635.4135663964,25205.319355327276,123.34111750435572,1450.2000121360443,19.20051574640864,10.551087389528321,6.614754934660408
129.0,5928.069719382094,23996.46831555607,107.19265000855287,2596.9282111614375,22.784358204613792,15.653686046429787,4.1880838113688315
129.0,9541.151760606615,25161.07348339779,118.9011039088276,4226.346891151544,26.214129189511794,24.518868056945575,4.636706644331462
129.0,11315.493989074794,31897.49017272453,123.17815306973662,1346.397814685209,15.272763826112048,7.69110487597804,5.649568653537782
129.0,12576.3508062994,6715.804551251872,115.9641642493365,2588.383063358721,20.990306229298184,15.606146518728588,4.801914136038837
129.0,16008.840802996378,14486.031281522364,113.95386627113567,5720.3624482692,37.04440717703453,36.36186375962313,4.539443369732477
129.0,17057.24970989118,14478.876731622033,122.73643579983887,3962.809392078413,23.472536912764216,19.313988974027968,4.289302919559444
129.0,17247.50870307535,30030.271811388764,117.83549447381837,3220.290464282211,24.355722743602787,19.84296354658154,4.910065198075295
129.0,20453.12645001104,6422.506938228048,124.50034143218913,8401.105712156226,32.34373983403179,47.59666868995483,4.747416725772267
129.0,26330.642352544044,31332.022951178173,127.02688057583227,2192.262799548237,19.58919464964889,13.057534886395693,5.6912809456894005
129.0,28684.03466016613,28671.093748038787,118.06105047569969,3233.3331018167064,25.169828719127825,20.035783835281755,4.947728760593367
129.0,33402.07339834469,26231.820358236655,114.34486892914863,1227.0208311619008,17.633573331541694,10.32548037831543,6.605317147991215
129.0,33628.43526235929,25201.589954783874,126.75778900463162,1640.114525467295,17.766216396471876,11.477055194120663,6.63647774188024
130.0,5911.772573981595,24004.23212230277,110.48542510627139,2945.311163329635,21.506233111430365,18.918881255784235,4.564371822409944
130.0,9540.913275247045,25155.688356408045,119.96192968497586,4050.0621745872218,27.387048686776136,25.8605051095773,5.128420661963058
130.0,11319.447457084845,31902.929185564473,126.49419769938798,1430.844382331235,15.070814931608112,9.044532930570144,6.249490108896558
130.0,12558.566717194572,6715.911439877672,116.53437071282053,2591.0537313697982,21.218174061730114,13.639166582612695,4.3810852574345756
130.0,15998.415518150536,14483.59534836167,121.09307237358769,5865.912090938656,33.19200303391314,29.665834537515845,4.162120401817523
130.0,17054.557173583333,14478.902574418653,111.91694433494999,3888.270996269907,29.92836676383862,26.800606444864147,4.8303500488005335
130.0,17231.683961863648,30033.838068063542,126.13274128263434,3255.735580002969,21.268619484007154,17.662320891346354,5.002522032737916
130.0,20441.05264844494,6423.060983381125,124.53279617218365,8784.059627102997,40.84782582901451,51.36334171550498,4.880634826209084
130.0,28688.088350915477,28659.000849860156,122.62286790187835,3276.220610888302,26.131202964018918,17.40185365358715,4.676238012042235
130.0,33403.112717495285,26232.515997604398,122.77143702394844,1247.7355692550811,17.677808528783956,8.10995990940656,6.1924300356791075
130.0,33634.29964391457,25202.322079933983,122.90505628672197,1602.3035860055313,18.343007409879792,10.342082477947256,5.942145404973665
131.0,5935.059937790381,24004.32378790896,114.96568645465092,2665.8724673694596,21.136451304265435,19.24221048588332,5.4371759657958565
131.0,9549.909129168356,25161.671885404758,116.82666697639775,4122.653334462018,26.931233284501893,22.246713971703805,4.241453398398863
131.0,11316.388697427552,31908.941254831312,121.93985915590102,1357.2022017629283,16.094086993828288,8.45517170548386,5.869809177574235
131.0,12577.595648495326,6716.519357120008,113.94386310332413,2759.3491976775713,20.329303081364955,18.037097752774727,4.922216946035136
131.0,16020.296139845288,14485.616330185376,106.95757304228957,5693.636375813455,36.59387018985521,41.40761613782269,4.542729423710008
131.0,17064.515118252744,14490.300897337858,110.50217265291218,3548.5764695719104,29.046080885022857,17.15175218129872,3.6008857114708848
131.0,17250.0775457909,30027.80856289384,116.68603997160912,3059.0052035126455,22.847619366203098,18.817077503889745,4.842004099263336
131.0,20460.40895113553,6422.571982027319,123.4775749548143,7998.734254166144,33.106354926453015,44.88367204096455,4.642822091717296
131.0,21541.68476723021,14235.14305984488,123.986250361853,4777.3863537008465,28.1519863461026,28.457408277499624,5.077347080685301
131.0,24043.44164168451,6769.038871288657,125.2468298613488,5425.497201712026,24.949130945546123,37.35443474346053,5.847542594234167
131.0,28701.095128283694,28662.4544521963,108.76935046876284,3445.1900218786054,26.981390212010314,19.40531929650851,3.9399281644366666
131.0,30498.994158090885,10005.840451031638,122.71521481906166,4691.520417560261,28.421064550915336,27.420958365624088,4.906137642104453
131.0,33418.63388313828,26226.573746100727,125.93105565354513,1264.3299620574135,16.3086523628298,7.739960078541303,6.191859973649542
132.0,5932.452904563302,24005.329067590257,113.68240585831983,2714.9333182804626,20.001833760434973,14.78541057168112,4.275604614063277
132.0,9549.19951417268,25159.96993078126,115.65999208436553,4377.326623309655,25.500205574130888,28.30689998093131,4.819166624847669
132.0,11323.813054836584,31901.446501168844,122.3268411807808,1374.7180606218956,16.350877505845556,9.186925888104698,6.177927782191112
132.0,12569.350368456666,6711.015100327896,115.27301514947155,2551.399007064171,20.367310555234894,15.247363767769158,4.728548848501794
132.0,16008.228307336765,14485.503392011677,112.61942440878951,6107.623448539407,36.0103127354907,39.22690037357817,4.464241013420152
132.0,17061.694476584806,14487.476527084185,116.86486734223627,3483.432184431362,25.379333011633477,16.281026949334574,3.876799805250493
132.0,17243.853598084825,30033.519087227316,121.43957850089883,2956.5869114398465,21.8010115791961,16.42708327441001,4.815312208882016
132.0,20453.68053981517,6424.172114156723,125.36609083841213,8927.645438491509,33.43911518337863,50.54858910933051,4.795908376498241
132.0,21546.202709547008,14234.796958698611,122.07287607509916,5011.680652940313,25.87951637061679,31.55391947483517,5.161698136417375
132.0,26340.20427451312,31336.366821650143,124.3297404593359,2203.7805629407094,19.431801651297576,10.577610153070074,4.698300549462475
132.0,28695.562759833967,28667.32863960492,114.87765579359302,3057.7704541788225,27.111282384240646,14.494559442094914,3.876238338010048
132.0,30489.783143610628,10002.98934450023,124.84283680548735,5392.398454104024,28.233882363836763,26.892547508143057,4.378785571244494
132.0,33408.4716800552,26228.206361248533,116.92847809037801,1167.6954681257198,16.807273695139376,8.176928190493772,6.071669104408396
133.0,5929.731533043927,24006.097386220095,109.99076838171669,2543.1779811120714,21.70804233075308,20.752877540488825,5.576589620982191
133.0,9552.896450738404,25163.01639164602,114.92165591367488,3993.6792991317684,27.34838627120348,23.23590986280291,4.390323955940627
133.0,11326.455161892196,31900.81621001138,123.90879188376759,1384.1854791864016,16.180927185286343,9.2781609250207,6.320516355038515
133.0,12580.677885695208,6720.666956819251,109.68210056588634,2156.961793633621,22.286725816897768,12.346956838980141,4.313687019397015
133.0,16016.675822255836,14481.889170383953,110.49199943958178,5680.274391455235,35.334417392213126,34.51513780974614,4.121496921176494
133.0,17063.521321763044,14488.061382391346,117.54740781731803,3728.0977698776924,24.936621251708647,22.36199382781128,4.718566562989526
133.0,17251.209795152787,30028.656856064215,114.26625953703649,2920.040257943995,23.032672432358783,19.528522859318485,5.010695773200591
133.0,20455.903572956435,6424.341161532259,124.35155799636071,8000.544956052787,32.75738316502946,44.68514936645652,4.6856525221209955
133.0,21552.04217115018,14231.090564784075,118.79993375913763,4475.940307453881,29.3790134261091,31.28566858945019,5.415069146571551
133.0,24086.83975119043,10422.500175842986,104.4688509967429,4259.2067298625525,116.9030032619977,109.74672203827234,14.628163322126387
133.0,26338.347692380823,31342.8996882754,124.02040252233249,2080.726102813718,18.593450550056097,11.87463471380917,5.324529540698474
133.0,28692.60634986911,28658.289048809256,111.7530452998418,3323.4450718100315,25.727932291272825,20.031536302985895,4.373648083007164
133.0,30484.1917712951,10001.45609016829,126.85819437737108,4827.550445280457,26.105290793637298,23.872790831872575,4.518073608930383
133.0,33410.24228143004,26243.248669647433,119.01523779836914,1166.914786224684,17.981635411810036,9.107202454907847,6.741964057226746
133.0,33635.780702277596,25204.711824264876,121.90917561507634,1495.6590616805229,17.752216914496596,11.005832415133089,6.512091785701044
134.0,5915.215159632118,23997.15242770271,115.20975632355446,3141.2552385729273,20.935855839456206,20.48006227328469,4.947599754975687
134.0,7547.633853420649,5922.623611522404,114.65353736123886,959.8603357646981,15.061341602992018,6.045666376304387,5.7291618655219185
134.0,9527.349950451478,25152.891163259203,126.56421271950452,4460.36841156153,24.527179896573877,26.967575540806298,5.368555939156758
134.0,11314.516087251917,31905.655633233444,124.28119993985183,1406.5072354491701,16.85668947624509,7.899261931775361,5.624914982409594
134.0,12558.754801204152,6703.498396286167,115.8637803749756,2789.262254475037,20.171058860554606,15.515859769673327,4.470981212163462
134.0,15992.566390058924,14485.246050322383,125.15140237558774,5980.529533889564,33.686204224126676,29.792475446370787,4.3602814598865365
134.0,17046.390468816535,14494.209654506916,117.66954346195456,3581.986880143082,28.11041605581042,23.80950637486283,5.1681971617792195
134.0,17237.341449036878,30028.168852402843,127.39112882677053,3194.4842570262927,22.779196966682907,16.98765688687209,5.021897098881783
134.0,20439.514474467393,6421.426533719084,126.67164002523727,8400.063420970806,36.766989807731704,51.15107176599093,5.244482393999821
134.0,28688.49291008519,28652.50633732034,120.9137786440826,3278.954328606009,27.032464993212066,17.92467914439866,4.6647586804846926
134.0,33397.90363239545,26215.495796682102,122.41754670680777,1223.903679004584,17.10911542223152,9.506409887254696,7.005488685071631
135.0,5924.471775742489,24006.453350704673,110.4028348672668,2703.3529171584314,21.981763729973185,19.844829296490623,5.116998460286798
135.0,9552.827558487692,25166.82055882952,114.87118335392347,4304.281301186835,27.852432188747116,22.83401649599353,4.041872704703419
135.0,11326.971800238754,31910.92983864923,124.10253075732385,1330.8886528283983,15.795814316303517,8.375563100779805,6.103693261152584
135.0,12578.917361119416,6722.929556079699,111.32642899521596,2532.6364297406494,21.37181452274184,15.508019881351856,4.537255323569218
135.0,16014.04089907763,14491.670019673109,111.33553721177147,6231.393710832862,37.40404881006543,33.86707321424826,3.773357496419842
135.0,17054.722099636634,14490.9969365551,112.37431637935312,3403.24075192901,30.229116878719346,20.36411787375818,4.380912905644005
135.0,17255.767623305404,30037.1377010893,111.0151168714645,3097.921339551372,25.802978618524723,16.932859979002544,4.043827584001206
135.0,20448.79429125159,6422.341588661078,119.96178576075704,8014.534802610582,37.000148289393294,47.25124589500543,4.595823629612421
135.0,21544.117977563557,14235.284624813446,124.7411103466983,5044.3043204334945,27.645720089201816,32.50019901686497,5.485225818682793
135.0,26335.640117829997,31342.23468515235,119.35138544721603,2219.786107368982,20.68231490530349,12.109824371693486,4.7855343178380405
135.0,28697.157030076185,28663.73114989206,114.07202325690349,3171.557365416944,27.19243808677762,18.18401786950334,4.383822773992823
135.0,30487.95617500372,9993.089041162428,125.66671211952847,4913.550737063012,26.554849535918823,29.074953209415863,5.167080983252078
135.0,33408.90625381585,26228.522775583293,122.56022735371631,1273.2433148372024,16.960503997577494,8.918890524270177,6.479670083480866
136.0,5927.134919701507,24006.456146643282,113.00744190660154,2817.7234089488857,22.222724103424696,18.886752796500595,4.9379007532765735
136.0,9548.17451756063,25162.11209042309,111.40501366303812,4044.461453530076,28.80176197986398,23.18276217115897,4.096449055812033
136.0,11311.946617058698,31888.048792231493,122.81653758674635,1394.398615642791,15.521288277518687,8.83137394826168,5.979822410903637
136.0,12573.810517677528,6709.002968329945,116.69622373964262,2721.3392265961966,20.75391065797002,15.88134355929258,4.707755957319445
136.0,16005.303346314438,14491.383565932456,115.92945161634819,6254.276851056709,36.569465935693394,37.72763982647621,4.453165666085823
136.0,17056.33227612484,14492.424869416192,110.11799858494656,3456.723165074617,30.651611734359605,22.47494833230231,4.509789135269518
136.0,17246.95802908336,30035.11869640843,118.23705632450917,3010.8776150943195,23.60472733068684,19.438919350171552,5.163727449440451
136.0,21539.334852026557,14235.814778428783,125.88332037793154,5037.555526865848,27.14774969490004,30.42323538663455,5.269351209309674
136.0,26321.85583897571,31331.15364412852,119.52287289491125,2140.8702959242287,19.294308161783082,11.472291353366067,4.763707796113789
136.0,28693.259466522493,28654.435485332953,117.08931505730557,3229.0999270558923,26.216224113783753,15.941569354700727,4.089653215970059
136.0,30488.32764417763,10002.830222286892,124.29316644996251,5235.202723674613,26.783756556498354,23.74157046965359,4.026382954709131
137.0,5925.336707537818,24004.226433458305,108.47742043094607,2888.9205508280547,21.613894588211185,18.333810245957746,4.386491810974367
137.0,9541.989039326249,25163.010161186376,117.3809044070439,4243.293332416286,26.574384452717094,24.09534178268037,4.447800207441291
137.0,11314.137661087852,31905.565313872135,124.52779429859328,1422.414195995852,15.695003350717698,8.514337885140023,5.870966976432938
137.0,12567.732887558786,6713.371679760614,114.50321924066697,2813.1867694909033,22.55619205971673,20.509573534010624,5.417057873266188
137.0,16002.095181768518,14484.197712957039,115.02731236894252,6057.49804890599,37.456703597748096,32.76060689424947,3.998945388020966
137.0,17056.411292883382,14484.840636300369,116.1534954148656,3557.837768795876,27.465661779845366,18.767610613224956,4.188274339667352
137.0,17253.06307531149,30031.743927376294,116.70622321056835,2844.676673452274,24.074346345762017,17.708461960228806,4.926114957385294
137.0,20451.741557162157,6419.33787456823,122.60357199982566,8423.865942275452,37.44730246442162,53.38597091892807,5.110569178116543
137.0,26337.921423509637,31336.86707150344,121.77320637610549,2272.3803313428434,19.777845298210163,12.75892193273613,5.03861309411499
137.0,28690.361802198557,28662.112164227423,116.3349129882125,3182.205164727902,27.595123279544975,15.86800983664042,4.082245751134011
137.0,30484.976508591768,9995.259127656567,120.30738947177193,4867.194191366925,28.453342026454852,25.83266987986498,4.3471996606989975
137.0,33413.285462234955,26233.72630105992,122.69530154923457,1423.1713544093195,17.616152936515565,9.909616986673404,6.362293524977584
137.0,33634.72295022946,25216.245109779662,119.72783330132047,1455.197050601965,18.756542615968893,10.803516669360745,6.375124028785074
138.0,5924.254221491824,24004.38902413812,109.16113024572796,2612.1350042138124,21.748275331047026,13.113552381692038,3.7975168865285536
138.0,9543.316644738476,25159.744441530343,119.82091773820022,4232.201451590995,25.583132889687587,20.666534825718276,4.0873636411448695
138.0,11318.85338619915,31907.011247332215,119.77816594319113,1324.4138564387806,15.55008289674201,7.257319808083301,5.2851931412417565
138.0,12571.94878171607,6718.478667341099,114.22934517770395,2645.493841661559,21.619396375991467,14.449373142398201,4.33542603466865
138.0,16012.025221922286,14487.500893257047,112.74957071626451,6169.009420276909,36.20865792183979,38.95827243460156,4.404939359295291
138.0,17054.95213276854,14486.241584163598,112.7752622381736,3728.0053131946897,29.282320298822427,20.965055518592578,4.157676530958182
138.0,17245.20378289264,30027.598172569204,120.7925301158982,3062.4019689804686,22.42198153434948,17.641843343026892,4.888010084365697
138.0,20445.34259283843,6420.422849357046,122.96759987470692,8370.943528671984,39.34427141263543,48.410940518250094,4.725113745469168
138.0,24320.011085955484,3376.397034006503,120.32769100250206,1025.6501694325598,15.800800095752265,5.532871697001922,5.583582837584277
138.0,26331.76806800564,31339.342167088333,121.4029920730222,2365.010058033491,18.57187949054067,9.71238560052805,4.0434377970145885
138.0,28696.07830322523,28658.415115542255,115.7351736329018,3302.6411286162843,26.892813192721878,17.752421344862167,4.259104548718233
138.0,33405.79418920173,26236.70971120507,116.7812676176488,1202.4067063915259,17.259922210448973,8.992197318008143,6.307116694839266
139.0,5915.958746362078,23998.83920074945,115.14198781926133,3039.4876104651394,20.61803195717928,16.84896793723568,4.364265751536572
139.0,9548.275949210065,25166.201561964877,114.4056792178104,4121.811800069168,26.645559188031335,27.049311782000785,4.803415071984046
139.0,12575.079482727811,6719.177032423087,110.16810873836289,2595.7253964699757,19.80544164051263,14.857153123940595,4.227109192909026
139.0,16006.5195071656,14491.158891937215,114.59998842904962,5936.117794530693,35.45795623832723,34.33621048407184,4.214163944336633
139.0,17059.07464529499,14491.530492003058,114.9797333189304,3891.353980208141,25.89347160357573,20.740675614642058,4.1062600163833975
139.0,17244.34801598862,30033.84965948318,117.03204057109451,2995.384043986323,22.513392614856937,19.480093825758924,5.101696300312702
139.0,20449.0666935795,6421.856984487312,123.62633171398858,8723.915228131218,41.09933418106362,51.0507337965802,4.817436450709297
139.0,21540.409869914736,14226.921082816129,119.83254106031379,4449.36636713139,27.402127478352266,30.047708011450172,5.340762121123857
